idi,idj,farmi,farmj,bmai,bmaj,dij1,dij2,dij3,dij4,dij5,dij6,dij7,dij8,dij9,dij10,dij11,dij12,dij13,dij14,fbi,fbj,farmij,bma1
14,19,503,349,2B,2B,7562.3516,334.28345,318.6752,298.89865,7562.4663,7573.7598,8509.2529,16789.75,28823.381,7399.7627,7048.6318,6611.5132,6189.7554,7585.8091,3-503,3-349,503349,
14,21,503,350,2B,2B,7654.2148,334.10657,331.35394,316.66895,7654.8345,7715.1235,9593.1006,21201.045,37576.004,8270.1768,8100.1455,8026.561,7987.4663,7571.3213,3-503,3-350,503350,
14,14,503,503,2B,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-503,3-503,503503,
14,72,503,378,2B,3A,45763.125,1860.7755,1849.6211,1817.0731,45767.066,46146.383,57881.066,124854,213235.75,149986.14,149723.5,149507.03,149150.78,45669.906,3-503,4-378,503378,
14,70,503,400,2B,3A,49027.648,2098.9365,2091.5615,2086.5129,49029.547,49213.953,60198.109,130113.56,223896.88,182296.19,182063.8,181778.41,181206.05,49019.863,3-503,4-400,503400,
14,67,503,404,2B,3A,54459.785,2578.4695,2573.4497,2574.8704,54461.023,54582.145,62471.125,125908.59,217450.11,206496.19,206301.53,206381.05,206795.97,54499.762,3-503,4-404,503404,
14,68,503,412,2B,3A,53702.457,2373.8096,2363.0745,2356.1113,53703.922,53846.887,62980.926,130855.75,223531.55,192464.52,191946.3,191576.41,191143.17,53715.602,3-503,4-412,503412,
14,71,503,496,2B,3A,46677.676,1954.5714,1954.0619,1935.7847,46679.223,46830.574,56398.133,117513.65,198784.02,169153.44,168952.88,168755.3,167628.23,46615.777,3-503,4-496,503496,
14,66,503,501,2B,3A,54766.625,2689.78,2673.6563,2660.4294,54767.984,54900.938,63507.605,128610.41,219692.73,220441.14,219972.09,219821.47,220070.55,54757.668,3-503,4-501,503501,
14,69,503,507,2B,3A,51444.348,2228.2358,2221.8103,2215.0964,51445.613,51569.684,59851.453,121421.56,206468.77,187271.13,187113.45,186796.72,186274.91,51397,3-503,4-507,503507,
14,47,503,186,2B,3C,39475.328,1902.7573,1873.8983,1847.9285,39481.715,40029.637,57386.078,167082.88,305093.41,182845.14,182160.33,181302.73,180500.38,39449.93,3-503,6-186,503186,
14,46,503,206,2B,3C,38567.746,1885.1156,1853.2855,1810.7252,38572.785,39005.328,55243.723,160800.28,292163.72,179322.31,178460.28,176987.72,174641.06,38557.301,3-503,6-206,503206,
72,90,378,16,3A,2A,13825.62,479.21317,448.68234,434.92319,13829.64,14173.979,17839.15,39929.648,70677.531,21650.453,18224.973,18163.252,18187.924,13840.271,4-378,2-16,37816,
72,89,378,18,3A,2A,13386.692,471.03854,443.84653,429.50403,13390.19,13701.549,17480.504,39035.148,69208.969,21214.012,18062.209,18088.037,18102.75,13416.021,4-378,2-18,37818,
72,87,378,20,3A,2A,13822.368,512.6712,482.18381,452.60419,13825.404,14095.806,17477.004,39068.648,69341.586,22336.408,19180.85,19086.158,18724.855,13847.516,4-378,2-20,37820,
72,86,378,22,3A,2A,12824.835,474.60318,449.99823,430.86954,12829.279,13194.61,16807.645,38195.98,67867.445,21221.828,18322.549,18293.232,18164.924,12864.841,4-378,2-22,37822,
72,83,378,25,3A,2A,12966.688,457.92062,433.56631,422.02927,12969.797,13243.473,17547.832,42549.629,76326.656,20302.051,17316.637,17490.297,17900.885,12950.841,4-378,2-25,37825,
72,85,378,26,3A,2A,12007.028,419.28119,398.83759,389.66058,12009.644,12236.457,15121.074,32906.43,57780.594,19481.947,16584.686,16776.305,17095.527,12026.585,4-378,2-26,37826,
72,82,378,27,3A,2A,12750.99,441.25171,416.6615,402.74805,12754.797,13078.157,17306.861,40920.57,73250.195,19571.824,16901.666,17007.9,17238.264,12785.317,4-378,2-27,37827,
72,77,378,276,3A,2A,15546.383,551.94104,528.16895,513.55035,15552.435,16044.993,23862.838,64486.277,117826.56,22701.717,19636.951,19973.719,20444.275,15499.702,4-378,2-276,378276,
72,79,378,29,3A,2A,12546.693,430.20181,410.71683,405.49323,12551.007,12882.984,16088.01,35304.813,62292.66,19420.176,16635.313,16962.566,17415.389,12526.668,4-378,2-29,37829,
72,80,378,32,3A,2A,13319.945,456.11792,436.22842,421.13489,13324.489,13677.386,16859.693,37226.539,65695.297,19992.686,17287.207,17572.953,17718.395,13385.417,4-378,2-32,37832,
72,96,378,33,3A,2A,18256.131,629.27435,591.46399,566.29749,18262.568,18791.379,27629.471,72986.773,133257.52,24870.951,20920.605,21082.697,21312.746,18264.752,4-378,2-33,37833,
72,95,378,34,3A,2A,17711.133,619.17914,584.53003,556.52875,17717.389,18229.646,26369.904,67870.359,123174.48,24133.012,20727.664,20944.723,21129.545,17740.523,4-378,2-34,37834,
72,76,378,37,3A,2A,16657.094,613.85034,585.78882,563.07593,16663.461,17184.738,24784.518,62938.156,113612.92,24233.242,21223.053,21470.631,21686.037,16630.92,4-378,2-37,37837,
72,72,378,378,3A,3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-378,4-378,378378,
70,90,400,16,3A,2A,18332.48,769.97052,729.91254,681.12054,18336.828,18712.453,23705.498,53534.352,93918.797,37387.25,34941.664,33922.148,32166.871,18361.768,4-400,2-16,40016,
70,89,400,18,3A,2A,17893.553,754.6803,717.96014,668.13458,17897.379,18240.021,23346.852,52639.852,92450.234,36670.07,34512.305,33547.965,31764.27,17937.516,4-400,2-18,40018,
70,87,400,20,3A,2A,18329.229,787.67572,749.32721,684.43451,18332.592,18634.277,23343.354,52673.352,92582.852,37248.898,35134.691,34108.27,31948.365,18369.01,4-400,2-20,40020,
70,86,400,22,3A,2A,17331.695,752.03625,718.57227,665.20807,17336.469,17733.084,22673.992,51800.684,91108.703,36378.016,34471.328,33487.5,31595.9,17386.336,4-400,2-22,40022,
70,83,400,25,3A,2A,17473.549,738.68933,706.00415,659.52551,17476.986,17781.945,23414.182,56154.332,99567.922,35562.613,33595.477,32817.664,31437.969,17472.336,4-400,2-25,40025,
70,85,400,26,3A,2A,16513.889,701.80951,672.28375,627.51959,16516.832,16774.93,20987.424,46511.133,81021.859,34842.754,32934.613,32136.596,30648.377,16548.08,4-400,2-26,40026,
70,82,400,27,3A,2A,17257.85,728.31293,694.83643,645.52399,17261.986,17616.631,23173.209,54525.273,96491.461,35206.082,33429.422,32602.145,31044.689,17306.813,4-400,2-27,40027,
70,77,400,276,3A,2A,20053.244,830.04535,797.28137,747.56909,20059.623,20583.467,29729.188,77872.781,140585.48,37827.68,35802.93,35168.695,33836.801,20021.197,4-400,2-276,400276,
70,79,400,29,3A,2A,17053.553,707.57599,678.95538,638.46942,17058.195,17421.457,21954.359,48909.516,85533.922,34605.602,32805.457,32139.074,30784.221,17048.164,4-400,2-29,40029,
70,80,400,32,3A,2A,17826.805,739.93427,710.99408,660.83875,17831.678,18215.859,22726.041,50831.242,88936.563,35409.48,33681.07,33015.285,31387.914,17906.912,4-400,2-32,40032,
70,96,400,33,3A,2A,22762.992,905.63721,859.99286,799.44397,22769.756,23329.852,33495.82,86373.273,156016.44,39993.973,37051.129,36271.199,34693.512,22786.248,4-400,2-33,40033,
70,95,400,34,3A,2A,22217.992,895.43536,853.05951,789.73114,22224.576,22768.119,32236.254,81256.859,145933.41,39256.41,36855.219,36132.711,34511.684,22262.02,4-400,2-34,40034,
70,76,400,37,3A,2A,21163.953,891.14288,853.97382,796.27893,21170.648,21723.213,30650.865,76324.656,136371.86,39252.328,37290.02,36559.578,34979.773,21152.416,4-400,2-37,40037,
70,72,400,378,3A,3A,4506.8604,188.86621,178.82689,156.63817,4507.6602,4584.3486,7903.8257,28249.518,54954.16,8356.2402,7879.0435,7841.8784,7555.2036,4521.4951,4-400,4-378,400378,
70,70,400,400,3A,3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-400,4-400,400400,
70,71,400,496,3A,3A,2598.9434,133.74376,129.28613,117.65067,2599.5483,2657.5967,5140.561,20154.639,39585.09,6951.8682,6618.502,6478.2964,6034.2837,2638.3962,4-400,4-496,400496,
67,90,404,16,3A,2A,30721.125,1169.6848,1147.8882,1114.075,30725.361,31089.646,34948.645,61307.434,101027.18,53619.438,49901.746,50105.508,49241.594,30753.73,4-404,2-16,40416,
67,89,404,18,3A,2A,30282.197,1159.0454,1139.8466,1104.7078,30285.912,30617.215,34590,60412.934,99558.617,53114.969,49647.383,49893.574,48998.375,30329.479,4-404,2-18,40418,
67,87,404,20,3A,2A,30717.873,1195.8707,1174.524,1125.3169,30721.125,31011.473,34586.5,60446.434,99691.234,54029.887,50598.777,50767.582,49521.141,30760.975,4-404,2-20,40420,
67,86,404,22,3A,2A,29720.34,1162.2834,1145.8257,1106.0717,29725.002,30110.277,33917.141,59573.766,98217.094,53066.688,49899.465,50087.734,49036.656,29778.299,4-404,2-22,40422,
67,83,404,25,3A,2A,29862.193,1139.8413,1124.53,1092.3691,29865.52,30159.141,34657.328,63927.414,106676.3,51889.289,48636.227,49044.715,48545.289,29864.299,4-404,2-25,40425,
67,85,404,26,3A,2A,28902.533,1107.4966,1094.8691,1064.786,28905.365,29152.123,32230.57,54284.215,88130.242,51300.23,48114.484,48533.133,47953.996,28940.043,4-404,2-26,40426,
67,82,404,27,3A,2A,29646.496,1131.1248,1114.5354,1078.8212,29650.518,29993.824,34416.355,62298.355,103599.84,51485.262,48518.301,48834.543,48105.359,29698.775,4-404,2-27,40427,
67,77,404,276,3A,2A,32441.889,1230.5851,1215.0352,1179.4109,32448.156,32960.66,40972.336,85645.859,147693.88,54143.848,50877.215,51404.957,50898.766,32413.16,4-404,2-276,404276,
67,79,404,29,3A,2A,29442.199,1121.7166,1110.0232,1083.5879,29446.729,29798.652,33197.508,56682.598,92642.305,51531.977,48377.902,48926.027,48457.367,29440.127,4-404,2-29,40429,
67,80,404,32,3A,2A,30215.451,1145.5328,1132.9559,1096.3186,30220.211,30593.053,33969.188,58604.324,96044.945,51946.473,48910.348,49394.754,48607.941,30298.875,4-404,2-32,40432,
67,96,404,33,3A,2A,35151.637,1309.8549,1280.812,1234.4468,35158.289,35707.047,44738.969,94146.352,163124.83,56427.363,52231.922,52610.77,51892.691,35178.211,4-404,2-33,40433,
67,95,404,34,3A,2A,34606.637,1299.9138,1273.6841,1224.9957,34613.109,35145.313,43479.402,89029.945,153041.8,55712.008,52042.258,52468.07,51715.191,34653.984,4-404,2-34,40434,
67,76,404,37,3A,2A,33552.598,1299.1428,1279.2766,1235.5547,33559.184,34100.406,41894.012,84097.734,143480.23,55917.301,52612.973,53081.492,52381.082,33544.379,4-404,2-37,40437,
67,72,404,378,3A,3A,16895.506,716.92291,712.43549,689.27875,16896.238,16966.16,19379.893,38446.523,65724.445,33317.863,32990.66,32658.625,31581.85,16913.459,4-404,4-378,404378,
67,70,404,400,3A,3A,12564.389,509.42404,508.185,506.25726,12565.467,12667.443,15568.534,31564.07,53565.703,21885.779,21818.236,21777.512,21777.107,12626.271,4-404,4-400,404400,
67,67,404,404,3A,3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-404,4-404,404404,
67,68,404,412,3A,3A,8121.9492,383.85034,378.73825,373.35452,8122.499,8175.625,10592,22326.529,38167.344,15228.479,15131.647,14959.459,14719.92,8112.0015,4-404,4-412,404412,
67,71,404,496,3A,3A,14987.589,645,644.99939,636.05261,14988.141,15040.689,16769.434,30974.01,51232.043,30232.348,30164.053,29997.289,29211.67,15030.359,4-404,4-496,404496,
67,69,404,507,3A,3A,10320.68,441,440.66031,431.0282,10321.098,10361.529,12084.212,20805.004,33644.184,18380.576,18365.697,18319.152,17702.689,10315.644,4-404,4-507,404507,
68,90,412,16,3A,2A,24559.689,1058.9569,1034.0238,992.73083,24563.846,24921.182,29048.006,55865.02,94194.094,53482.672,50847.043,50304.461,48041.59,24580.502,4-412,2-16,41216,
68,89,412,18,3A,2A,24120.762,1043.6145,1021.3236,978.18549,24124.396,24448.75,28689.361,54970.52,92725.523,52784.824,50485.672,49964.957,47641.059,24156.25,4-412,2-18,41218,
68,87,412,20,3A,2A,24556.438,1076.2721,1051.7501,994.49884,24559.609,24843.006,28685.861,55004.023,92858.148,53523.121,51228.918,50627.379,47957.191,24587.746,4-412,2-20,41220,
68,86,412,22,3A,2A,23558.904,1041.1814,1021.7353,974.12512,23563.486,23941.813,28016.5,54131.355,91384,52566.727,50555.695,49960.953,47485.473,23605.07,4-412,2-22,41222,
68,83,412,25,3A,2A,23700.756,1026.0454,1007.649,967.48663,23704.004,23990.674,28756.689,58485,99843.211,51721.191,49649.719,49280.859,47330.063,23691.07,4-412,2-25,41225,
68,85,412,26,3A,2A,22741.098,988.44446,972.81799,934.80768,22743.85,22983.658,26329.932,48841.801,81297.156,50913.512,48906.43,48529.094,46496.672,22766.814,4-412,2-26,41226,
68,82,412,27,3A,2A,23485.059,1029.2313,1010.3093,968.37524,23489.002,23825.357,28515.717,56855.941,96766.758,52169,50215.117,49817.801,47721.496,23525.547,4-412,2-27,41227,
68,77,412,276,3A,2A,26280.451,1120.5261,1101.9459,1058.5271,26286.641,26792.195,35071.695,80203.445,140860.78,54132.977,51964.855,51741.02,49839.68,26239.932,4-412,2-276,412276,
68,79,412,29,3A,2A,23280.762,1001.3174,986.39502,952.27112,23285.213,23630.186,27296.867,51240.184,85809.219,50996.727,49045.379,48808.422,46906.434,23266.898,4-412,2-29,41229,
68,80,412,32,3A,2A,24054.014,1031.5283,1015.8043,971.88098,24058.695,24424.588,28068.551,53161.91,89211.859,51758.672,49875.395,49581.602,47374.738,24125.646,4-412,2-32,41232,
68,96,412,33,3A,2A,28990.199,1194.771,1162.3575,1107.7565,28996.773,29538.58,38838.328,88703.938,156291.73,56136.242,53069.68,52674.629,50512.484,29004.982,4-412,2-33,41233,
68,95,412,34,3A,2A,28445.201,1184.4739,1155.3956,1097.9386,28451.594,28976.848,37578.762,83587.531,146208.7,55398.969,52871.414,52535.293,50328.414,28480.754,4-412,2-34,41234,
68,76,412,37,3A,2A,27391.162,1187.1882,1163.6573,1111.4672,27397.666,27931.939,35993.375,78655.328,136647.16,55720.699,53636.754,53298.879,51119.285,27371.15,4-412,2-37,41237,
68,72,412,378,3A,3A,10734.068,485.56235,459.09637,416.73145,10734.717,10797.001,13418.745,32990.832,58891.359,22744.605,21226.994,20172.193,18631.422,10740.229,4-412,4-378,412378,
68,70,412,400,3A,3A,6402.9521,276.38095,258.41583,234.40436,6403.5576,6461.8389,8911.4932,24800.205,45496.965,10802.374,10066.688,9782.7188,9291.916,6453.042,4-412,4-400,412400,
68,68,412,412,3A,3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-412,4-412,412412,
68,71,412,496,3A,3A,8826.1523,422.31973,401.10114,367.0939,8826.6182,8871.5049,10807.955,25454.01,44398.953,20155.76,18965.971,17998.076,16504.275,8857.1309,4-412,4-496,412496,
68,69,412,507,3A,3A,3268.6355,136.77551,130.70256,122.5961,3269.0122,3305.113,4591.4961,12705.787,23672.389,6117.668,5643.4854,5472.395,5178.4512,3314.406,4-412,4-507,412507,
71,90,496,16,3A,2A,15733.537,665.10431,618.6496,566.98431,15737.281,16055.01,18717.035,35184.719,59480.066,32065.43,29800.486,27879.836,25360.281,15723.37,4-496,2-16,49616,
71,89,496,18,3A,2A,15294.609,651.30841,608.59253,555.80872,15297.832,15582.579,18358.389,34290.219,58011.5,31398.393,29426.053,27582.473,25031.285,15299.119,4-496,2-18,49618,
71,87,496,20,3A,2A,15730.285,690.60547,645.01251,576.91406,15733.046,15976.835,18354.891,34323.719,58144.121,32433.764,30470.527,28500.938,25540.973,15730.614,4-496,2-20,49620,
71,86,496,22,3A,2A,14732.751,655.52155,615.00653,557.36334,14736.922,15075.641,17685.529,33451.051,56669.977,31467.1,29757.02,27827.053,25111.83,14747.939,4-496,2-22,49622,
71,83,496,25,3A,2A,14874.604,640.56689,600.65198,550.01587,14877.439,15124.503,18425.719,37804.699,65129.188,30627.098,28848.654,27105.074,24902.586,14833.939,4-496,2-25,49625,
71,85,496,26,3A,2A,13914.944,601.13831,565.10828,517.02502,13917.286,14117.487,15998.96,28161.498,46583.129,29774.521,28065.586,26360.809,24084.547,13909.685,4-496,2-26,49626,
71,82,496,27,3A,2A,14658.906,629.6485,588.78284,535.56958,14662.438,14959.188,18184.746,36175.641,62052.73,30166.672,28600.102,26817.447,24451.705,14668.416,4-496,2-27,49627,
71,77,496,276,3A,2A,17454.299,732.71881,692.8269,639.65356,17460.076,17926.023,24740.725,59732,106629.09,32858.668,31004.826,29444.42,27331.131,17382.801,4-496,2-276,496276,
71,79,496,29,3A,2A,14454.609,615.3288,579.86261,535.48816,14458.648,14764.015,16965.896,30559.881,51095.191,29924.875,28266.078,26697.611,24545.674,14409.767,4-496,2-29,49629,
71,80,496,32,3A,2A,15227.861,642.59412,606.93695,552.88354,15232.132,15558.416,17737.578,32481.607,54497.828,30512.738,28949.596,27353.346,24911.74,15268.516,4-496,2-32,49632,
71,96,496,33,3A,2A,20164.047,798.80499,746.74597,683.4068,20170.209,20672.41,28507.357,68232.492,122060.05,34602.656,31871.217,30188.996,27853.721,20147.852,4-496,2-33,49633,
71,95,496,34,3A,2A,19619.049,789.12927,740.03632,673.98047,19625.029,20110.676,27247.791,63116.082,111977.02,33894.094,31686.602,30055.299,27677.281,19623.623,4-496,2-34,49634,
71,76,496,37,3A,2A,18565.01,792.82086,748.85486,687.43848,18571.102,19065.77,25662.402,58183.879,102415.46,34291.32,32485.297,30835.338,28464.568,18514.02,4-496,2-37,49637,
71,72,496,378,3A,3A,1907.9166,82.752831,75.772156,65.177261,1908.1124,1926.8108,2813.0308,8858.2129,16998.77,4035.71,3733.6372,3392.5691,3063.3286,1883.0989,4-496,4-378,496378,
71,71,496,496,3A,3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-496,4-496,496496,
66,90,501,16,3A,2A,34162.059,1425.0317,1396.248,1363.1794,34166.289,34531.141,39928.664,73591.961,119675.43,69346.781,68255.344,67579.164,66492.703,34174.785,4-501,2-16,50116,
66,89,501,18,3A,2A,33723.133,1411.7732,1385.5859,1350.9436,33726.836,34058.711,39570.016,72697.461,118206.86,68693.281,67868.805,67240.063,66147.586,33750.535,4-501,2-18,50118,
66,87,501,20,3A,2A,34158.809,1449.161,1421.1213,1372.7932,34162.051,34452.965,39566.52,72730.961,118339.48,69628.625,68842.281,68152.297,66715.648,34182.031,4-501,2-20,50120,
66,86,501,22,3A,2A,33161.273,1414.932,1392.0352,1354.1809,33165.926,33551.773,38897.156,71858.297,116865.34,68730.703,68168.953,67514.383,66315.32,33199.355,4-501,2-22,50122,
66,83,501,25,3A,2A,33303.129,1402.0272,1379.8816,1348.1165,33306.445,33600.633,39637.348,76211.938,125324.55,67881.422,67270.859,66826.695,66114.836,33285.355,4-501,2-25,50125,
66,85,501,26,3A,2A,32343.467,1363.5056,1344.6936,1315.3768,32346.291,32593.617,37210.59,66568.742,106778.49,67041.758,66498.828,66064.266,65287.527,32361.1,4-501,2-26,50126,
66,82,501,27,3A,2A,33087.43,1391.6871,1368.5563,1334.8683,33091.445,33435.316,39396.375,74582.883,122248.09,67557.469,67137,66636.039,65778.758,33119.832,4-501,2-27,50127,
66,77,501,276,3A,2A,35882.824,1496.2834,1473.8977,1440.328,35889.082,36402.156,45952.352,97930.391,166342.05,70325.68,69648.195,69340.273,68694.031,35834.215,4-501,2-276,501276,
66,79,501,29,3A,2A,32883.133,1372.7551,1355.9851,1331.3999,32887.652,33240.145,38177.523,68967.125,111290.55,66974.211,66528.531,66276.453,65662.836,32861.184,4-501,2-29,50129,
66,80,501,32,3A,2A,33656.383,1405.7052,1387.6027,1352.7834,33661.137,34034.547,38949.207,70888.852,114693.19,67898.391,67496.773,67176.672,66239.352,33719.93,4-501,2-32,50132,
66,96,501,33,3A,2A,38592.57,1569.1179,1533.1654,1488.3658,38599.215,39148.539,49718.984,106430.88,181773,72298.125,70728.531,70258.797,69353.633,38599.266,4-501,2-33,50133,
66,95,501,34,3A,2A,38047.57,1559.4648,1526.448,1478.9381,38054.035,38586.809,48459.418,101314.47,171689.97,71590.609,70544.281,70124.977,69177.227,38075.039,4-501,2-34,50134,
